rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
=123,University of Göttingen,Germany,59.0,48.8,48.9,81.2,36.1,59.7,"30,399",29.6,12%,50 : 50,/world-university-rankings/university-gottingen,university-gottingen,http://www.wikidata.org/entity/Q152838,grid.7450.6,
=123,University of Mannheim,Germany,59.0,42.7,51.3,82.5,62.5,60.0,"10,882",74.8,17%,56 : 44,/world-university-rankings/university-mannheim,university-mannheim,http://www.wikidata.org/entity/Q317070,grid.5601.2,
=123,Radboud University Nijmegen,Netherlands,59.0,35.2,49.8,88.8,43.0,76.6,"19,954",17.5,15%,55 : 45,/world-university-rankings/radboud-university-nijmegen,radboud-university-nijmegen,http://www.wikidata.org/entity/Q632004,grid.5590.9,
=128,Université Catholique de Louvain,Belgium,58.9,38.1,51.4,82.1,55.1,79.7,"25,952",39.6,21%,54 : 46,/world-university-rankings/universite-catholique-de-louvain,universite-catholique-de-louvain,http://www.wikidata.org/entity/Q378134,grid.7942.8,
=128,Maastricht University,Netherlands,58.9,38.8,47.1,79.6,79.8,97.0,"16,250",15.8,52%,59 : 41,/world-university-rankings/maastricht-university,maastricht-university,http://www.wikidata.org/entity/Q1137652,grid.5012.6,
130,Queen Mary University of London,United Kingdom,58.8,31.9,38.9,97.6,43.0,96.1,"16,434",14.0,44%,54 : 46,/world-university-rankings/queen-mary-university-london,queen-mary-university-london,http://www.wikidata.org/entity/Q195668,grid.4868.2,
131,Technical University of Berlin,Germany,58.7,50.0,54.1,67.5,94.2,64.4,"22,472",64.4,22%,34 : 66,/world-university-rankings/technical-university-berlin,technical-university-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
=132,University of Alberta,Canada,58.5,47.4,48.2,73.0,59.2,86.6,"31,844",21.0,26%,55 : 45,/world-university-rankings/university-alberta,university-alberta,http://www.wikidata.org/entity/Q640694,grid.17089.37,
=132,Case Western Reserve University,United States,58.5,49.2,36.2,93.2,40.8,51.5,"10,412",7.8,23%,49 : 51,/world-university-rankings/case-western-reserve-university,case-western-reserve-university,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
134,Nanjing University,China,58.4,54.4,47.5,71.7,84.0,56.1,"34,580",15.6,9%,48 : 52,/world-university-rankings/nanjing-university,nanjing-university,http://www.wikidata.org/entity/Q683580,grid.41156.37,
134,University of Western Australia,Australia,58.4,33.5,44.5,88.8,55.0,93.1,"18,510",21.9,26%,49 : 51,/world-university-rankings/university-western-australia,university-western-australia,http://www.wikidata.org/entity/Q1517021,grid.1012.2,
=135,University of Adelaide,Australia,58.3,32.8,41.2,92.5,61.6,90.9,"21,339",30.4,27%,49 : 51,/world-university-rankings/university-adelaide,university-adelaide,http://www.wikidata.org/entity/Q15574,grid.1010.0,
=135,University of Geneva,Switzerland,58.3,39.0,44.0,81.1,65.2,98.5,"16,530",15.2,39%,61 : 39,/world-university-rankings/university-geneva,university-geneva,http://www.wikidata.org/entity/Q503473,grid.8591.5,
=135,University of Hamburg,Germany,58.3,46.3,47.5,77.9,98.3,58.4,"29,584",58.2,12%,56 : 44,/world-university-rankings/university-hamburg,university-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
=135,Karlsruhe Institute of Technology,Germany,58.3,46.8,47.4,75.7,92.5,67.1,"26,593",25.8,20%,28 : 72,/world-university-rankings/karlsruhe-institute-technology,karlsruhe-institute-technology,http://www.wikidata.org/entity/Q309988,grid.7892.4,
=135,Pompeu Fabra University,Spain,58.3,40.0,39.1,95.7,42.4,64.3,"11,523",21.3,13%,60 : 40,/world-university-rankings/pompeu-fabra-university,pompeu-fabra-university,http://www.wikidata.org/entity/Q24543,grid.5612.0,
141,University of Exeter,United Kingdom,57.8,34.3,39.7,93.2,36.3,90.3,"20,286",18.0,28%,54 : 46,/world-university-rankings/university-exeter,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
142,Pohang University of Science and Technology (POSTECH),South Korea,57.7,50.7,47.8,77.4,94.3,34.4,"3,238",10.7,4%,24 : 76,/world-university-rankings/pohang-university-science-and-technology-postech,pohang-university-science-and-technology-postech,,grid.49100.3c,103.0
=143,Ghent University,Belgium,57.6,44.9,47.9,77.6,81.5,58.7,"35,835",35.2,10%,54 : 46,/world-university-rankings/ghent-university,ghent-university,http://www.wikidata.org/entity/Q1137665,grid.5342.0,
=143,University of Vienna,Austria,57.6,53.3,47.6,64.7,35.4,94.4,"33,185",19.3,27%,66 : 34,/world-university-rankings/university-vienna,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
145,Autonomous University of Barcelona,Spain,57.5,43.9,36.5,92.4,41.3,62.2,"32,223",12.8,16%,59 : 41,/world-university-rankings/autonomous-university-barcelona,autonomous-university-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
=146,University of Cologne,Germany,57.3,43.5,41.8,83.7,77.9,61.3,"37,483",37.9,15%,,/world-university-rankings/university-cologne-0,university-cologne-0,http://www.wikidata.org/entity/Q54096,grid.6190.e,
=146,Indiana University,United States,57.3,49.4,45.6,78.6,52.8,52.6,"65,707",13.8,16%,52 : 48,/world-university-rankings/indiana-university,indiana-university,http://www.wikidata.org/entity/Q1079140,grid.411377.7,
=146,Lancaster University,United Kingdom,57.3,36.5,40.3,88.0,35.6,93.3,"12,202",12.8,39%,51 : 49,/world-university-rankings/lancaster-university,lancaster-university,http://www.wikidata.org/entity/Q262854,grid.9835.7,
=149,University of Nottingham,United Kingdom,57.2,42.7,42.8,80.0,40.8,86.8,"29,431",14.6,30%,54 : 46,/world-university-rankings/university-nottingham,university-nottingham,http://www.wikidata.org/entity/Q472316,grid.4563.4,
=149,Ulm University,Germany,57.2,40.6,36.7,92.6,75.8,57.6,"10,719",28.0,13%,48 : 52,/world-university-rankings/ulm-university,ulm-university,http://www.wikidata.org/entity/Q835662,grid.6582.9,
151,TU Dresden,Germany,57.0,46.0,47.7,74.8,94.5,55.3,"33,560",35.1,14%,42 : 58,/world-university-rankings/tu-dresden,tu-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
152,Tufts University,United States,56.8,48.8,32.0,91.2,40.5,55.9,"10,659",10.1,19%,55 : 45,/world-university-rankings/tufts-university,tufts-university,http://www.wikidata.org/entity/Q49120,grid.429997.8,
=153,University of Leeds,United Kingdom,56.6,40.7,43.5,79.7,39.5,85.5,"28,677",14.1,28%,60 : 40,/world-university-rankings/university-leeds,university-leeds,http://www.wikidata.org/entity/Q503424,grid.9909.9,
=153,Scuola Superiore Sant’Anna,Italy,56.6,45.3,40.9,82.4,79.5,52.9,737,11.9,17%,38 : 62,/world-university-rankings/scuola-superiore-santanna,scuola-superiore-santanna,http://www.wikidata.org/entity/Q774609,grid.263145.7,
=153,Stockholm University,Sweden,56.6,32.3,47.7,87.2,36.5,73.9,"31,500",23.0,8%,,/world-university-rankings/stockholm-university,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
=156,University of Cape Town,South Africa,56.5,31.7,41.5,87.2,87.6,82.4,"22,137",12.1,18%,53 : 47,/world-university-rankings/university-cape-town,university-cape-town,http://www.wikidata.org/entity/Q951305,grid.7836.a,
=156,University of Florida,United States,56.5,55.3,51.2,66.7,62.6,39.9,"46,555",17.5,10%,54 : 46,/world-university-rankings/university-florida,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
158,University of Aberdeen,United Kingdom,56.3,30.5,34.7,94.7,46.5,95.0,"12,211",15.1,38%,55 : 45,/world-university-rankings/university-aberdeen,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
=159,University of Arizona,United States,56.2,43.4,43.0,85.5,49.4,44.8,"39,264",13.3,9%,52 : 48,/world-university-rankings/university-arizona,university-arizona,http://www.wikidata.org/entity/Q503419,grid.134563.6,
159,Hong Kong Polytechnic University,Hong Kong,56.2,42.4,49.0,68.3,43.4,95.7,"21,977",27.8,25%,52 : 48,/world-university-rankings/hong-kong-polytechnic-university,hong-kong-polytechnic-university,http://www.wikidata.org/entity/Q1187271,grid.16890.36,
=159,University of Würzburg,Germany,56.2,38.1,42.6,87.3,59.8,57.9,"22,264",30.3,10%,57 : 43,/world-university-rankings/university-wurzburg,university-wurzburg,http://www.wikidata.org/entity/Q161976,grid.8379.5,
=161,Scuola Normale Superiore di Pisa,Italy,56.0,57.7,37.6,75.7,35.2,51.0,539,6.7,9%,29 : 71,/world-university-rankings/scuola-normale-superiore-di-pisa,scuola-normale-superiore-di-pisa,http://www.wikidata.org/entity/Q672416,grid.6093.c,
=161,University of Sussex,United Kingdom,56.0,33.0,37.3,90.0,35.7,92.7,"13,891",16.5,39%,55 : 45,/world-university-rankings/university-sussex,university-sussex,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
=163,University of Rochester,United States,55.9,45.1,31.0,90.8,41.5,63.7,"9,681",4.2,29%,49 : 51,/world-university-rankings/university-rochester,university-rochester,http://www.wikidata.org/entity/Q149990,grid.16416.34,
=163,Technical University of Denmark,Denmark,55.9,40.2,38.6,79.1,64.4,92.3,"9,116",6.5,25%,30 : 70,/world-university-rankings/technical-university-denmark,technical-university-denmark,http://www.wikidata.org/entity/Q1269766,grid.5170.3,
165,University of St Andrews,United Kingdom,55.8,42.3,40.2,76.4,36.4,96.3,"8,965",12.7,47%,58 : 42,/world-university-rankings/university-st-andrews,university-st-andrews,http://www.wikidata.org/entity/Q216273,grid.11914.3c,
166,Vrije Universiteit Amsterdam,Netherlands,55.7,34.4,41.4,89.5,54.3,64.2,"23,919",17.8,8%,57 : 43,/world-university-rankings/vrije-universiteit-amsterdam,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
=167,"University of California, Santa Cruz",United States,55.6,33.5,36.0,99.1,39.5,53.2,"17,868",23.1,5%,52 : 48,/world-university-rankings/university-california-santa-cruz,university-california-santa-cruz,http://www.wikidata.org/entity/Q1047293,grid.205975.c,
=167,Eindhoven University of Technology,Netherlands,55.6,44.6,46.6,66.4,99.6,77.4,"8,443",19.7,19%,25 : 75,/world-university-rankings/eindhoven-university-technology,eindhoven-university-technology,http://www.wikidata.org/entity/Q280824,grid.6852.9,
=167,University of Leicester,United Kingdom,55.6,30.5,33.8,95.2,37.3,91.2,"14,712",14.0,36%,53 : 47,/world-university-rankings/university-leicester,university-leicester,http://www.wikidata.org/entity/Q1333399,grid.9918.9,
170,National Taiwan University,Taiwan,55.5,54.9,56.8,59.4,63.2,34.6,"31,783",11.5,8%,40 : 60,/world-university-rankings/national-taiwan-university,national-taiwan-university,http://www.wikidata.org/entity/Q32746,grid.19188.39,
=171,Newcastle University,United Kingdom,55.4,32.9,39.6,86.6,41.6,88.2,"21,500",14.5,29%,50 : 50,/world-university-rankings/newcastle-university,newcastle-university,http://www.wikidata.org/entity/Q837164,grid.1006.7,
=171,Texas A&M University,United States,55.4,51.6,54.6,61.1,47.5,53.4,"58,567",25.8,9%,48 : 52,/world-university-rankings/texas-am-university,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
173,University of Notre Dame,United States,55.3,50.4,41.9,75.5,37.9,53.5,"12,035",13.7,12%,45 : 55,/world-university-rankings/university-notre-dame-0,university-notre-dame-0,http://www.wikidata.org/entity/Q178848,grid.131063.6,
175,University of Erlangen-Nuremberg,Germany,55.2,41.5,43.5,78.6,86.9,52.4,"38,368",54.9,11%,49 : 51,/world-university-rankings/university-erlangen-nuremberg,university-erlangen-nuremberg,http://www.wikidata.org/entity/Q40025,grid.5330.5,
=176,University of Lausanne,Switzerland,54.9,32.5,44.1,77.5,67.3,92.7,"11,957",9.6,23%,,/world-university-rankings/university-lausanne,university-lausanne,http://www.wikidata.org/entity/Q658975,grid.9851.5,
=176,University of Ottawa,Canada,54.9,39.1,39.3,81.6,43.2,77.0,"35,002",25.6,18%,59 : 41,/world-university-rankings/university-ottawa,university-ottawa,http://www.wikidata.org/entity/Q627969,grid.28046.38,
=176,"Rutgers, the State University of New Jersey",United States,54.9,45.4,44.5,77.4,39.8,50.4,"44,127",11.2,16%,52 : 48,/world-university-rankings/rutgers-state-university-new-jersey-0,rutgers-state-university-new-jersey-0,http://www.wikidata.org/entity/Q7382826,grid.430387.b,103.0
179,University of Alabama at Birmingham,United States,54.8,39.4,32.9,95.7,65.9,36.6,"15,744",15.3,6%,62 : 38,/world-university-rankings/university-alabama-birmingham,university-alabama-birmingham,http://www.wikidata.org/entity/Q1472663,grid.265892.2,
180,University of Bologna,Italy,54.7,51.2,32.6,82.7,43.9,49.2,"66,998",23.9,11%,57 : 43,/world-university-rankings/university-bologna,university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
=181,Aalto University,Finland,54.5,40.5,37.7,79.6,49.6,78.4,"12,421",19.0,23%,35 : 65,/world-university-rankings/aalto-university,aalto-university,http://www.wikidata.org/entity/Q300980,grid.5373.2,
=181,George Washington University,United States,54.5,49.9,30.6,85.0,34.5,53.5,"22,844",13.2,17%,58 : 42,/world-university-rankings/george-washington-university,george-washington-university,http://www.wikidata.org/entity/Q432637,grid.253615.6,
=181,University of Liverpool,United Kingdom,54.5,32.2,35.9,87.5,39.4,91.5,"21,591",13.8,35%,55 : 45,/world-university-rankings/university-liverpool,university-liverpool,http://www.wikidata.org/entity/Q499510,grid.10025.36,
=184,University of Münster,Germany,54.4,40.7,43.2,81.2,51.6,47.8,"42,974",43.9,8%,54 : 46,/world-university-rankings/university-munster,university-munster,http://www.wikidata.org/entity/Q168426,grid.5949.1,
=184,Northeastern University,United States,54.4,37.0,26.5,96.3,37.2,74.0,"19,191",13.8,33%,49 : 51,/world-university-rankings/northeastern-university,northeastern-university,http://www.wikidata.org/entity/Q37548,grid.261112.7,
=184,University of Twente,Netherlands,54.4,40.8,47.0,64.5,81.6,89.3,"7,149",13.5,30%,37 : 63,/world-university-rankings/university-twente,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
=187,Cardiff University,United Kingdom,54.2,33.6,37.1,86.3,37.2,82.7,"24,245",12.8,26%,58 : 42,/world-university-rankings/cardiff-university,cardiff-university,http://www.wikidata.org/entity/Q1035745,grid.5600.3,
=187,KTH Royal Institute of Technology,Sweden,54.2,43.7,44.6,66.4,50.4,86.3,"12,486",15.4,18%,33 : 67,/world-university-rankings/kth-royal-institute-technology,kth-royal-institute-technology,http://www.wikidata.org/entity/Q854280,grid.5037.1,
189,University of Konstanz,Germany,54.1,39.4,45.1,74.2,69.6,63.7,"11,288",52.3,12%,55 : 45,/world-university-rankings/university-konstanz,university-konstanz,http://www.wikidata.org/entity/Q835440,grid.9811.1,
189,Shanghai Jiao Tong University,China,54.1,60.2,54.8,46.2,78.5,49.9,"40,711",11.0,9%,41 : 59,/world-university-rankings/shanghai-jiao-tong-university,shanghai-jiao-tong-university,http://www.wikidata.org/entity/Q525169,grid.16821.3c,
=190,University of Duisburg-Essen,Germany,54.0,35.3,32.2,91.9,71.2,58.9,"42,931",54.7,18%,48 : 52,/world-university-rankings/university-duisburg-essen,university-duisburg-essen,http://www.wikidata.org/entity/Q696757,grid.5718.b,
=190,University of East Anglia,United Kingdom,54.0,28.2,30.9,96.2,35.3,87.4,"13,984",13.6,29%,61 : 39,/world-university-rankings/university-east-anglia,university-east-anglia,http://www.wikidata.org/entity/Q1045828,grid.8273.e,
=190,Western University,Canada,54.0,41.5,36.1,78.0,59.8,77.6,"29,732",22.9,17%,56 : 44,/world-university-rankings/western-university,western-university,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
=194,Aalborg University,Denmark,53.9,30.7,37.7,88.9,47.1,73.9,"16,021",13.7,14%,,/world-university-rankings/aalborg-university,aalborg-university,http://www.wikidata.org/entity/Q601956,grid.5117.2,
=194,Paris Diderot University – Paris 7,France,53.9,46.4,19.5,93.1,34.0,72.0,"28,918",15.0,20%,63 : 37,/world-university-rankings/paris-diderot-university-paris-7,paris-diderot-university-paris-7,http://www.wikidata.org/entity/Q1235608,grid.7452.4,
196,University of Technology Sydney,Australia,53.6,32.2,41.8,76.4,52.2,95.4,"25,637",43.4,36%,51 : 49,/world-university-rankings/university-technology-sydney,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
197,University of Bergen,Norway,53.3,30.7,30.6,94.0,36.5,77.9,"13,116",12.3,14%,59 : 41,/world-university-rankings/university-bergen,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
198,Korea University,South Korea,53.2,48.4,50.1,58.1,98.3,50.7,"22,705",15.6,21%,,/world-university-rankings/korea-university,korea-university,http://www.wikidata.org/entity/Q39997,grid.222754.4,
=199,University of Calgary,Canada,53.1,34.6,34.4,84.1,55.7,76.6,"27,489",15.7,19%,,/world-university-rankings/university-calgary,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
=199,Lomonosov Moscow State University,Russian Federation,53.1,77.7,59.8,16.2,89.1,63.7,"29,063",7.2,25%,50 : 50,/world-university-rankings/lomonosov-moscow-state-university,lomonosov-moscow-state-university,http://www.wikidata.org/entity/Q13164,grid.14476.30,
201–250,University of Antwerp,Belgium,49.5–53.0,35.1,38.0,75.2,74.5,67.9,"15,096",29.6,16%,54 : 46,/world-university-rankings/university-antwerp,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
