rank,Name,Location,Overall,Teaching,Rechearch,Citations,Industry_Income,Internationals_Outlook,n_students,student_staff_ratio,n_international_students,m_v_ratio,href,Times_Higher_Education_World_University_ID,item,GRID_ID,fuzz
351-400,University of Guelph,Canada,-,20.6,22.6,45.1,47.8,39.1,-,20.6,22.6,45.1,/world-university-rankings/university-guelph,university-guelph,,grid.34429.38,101.0
351-400,University of Jyväskylä,Finland,-,27.5,16.3,47.2,-,42.8,-,27.5,16.3,47.2,/world-university-rankings/university-jyvaskyla,university-jyvaskyla,http://www.wikidata.org/entity/Q578326,grid.9681.6,
351-400,"University of Maryland, Baltimore County",United States,-,16.9,15.0,65.9,32.6,34.4,-,16.9,15.0,65.9,/world-university-rankings/university-maryland-baltimore-county,university-maryland-baltimore-county,http://www.wikidata.org/entity/Q735049,grid.266673.0,
351-400,University of Minho,Portugal,-,17.2,18.6,50.3,37.4,46.9,-,17.2,18.6,50.3,/world-university-rankings/university-minho,university-minho,http://www.wikidata.org/entity/Q29673,grid.10328.38,
351-400,University of Navarra,Spain,-,27.3,23.4,33.7,86.2,45.7,-,27.3,23.4,33.7,/world-university-rankings/university-navarra,university-navarra,http://www.wikidata.org/entity/Q926068,grid.5924.a,
351-400,University of Oklahoma,United States,-,34.1,14.7,46.1,35.2,26.7,-,34.1,14.7,46.1,/world-university-rankings/university-oklahoma,university-oklahoma,http://www.wikidata.org/entity/Q640652,grid.266900.b,
351-400,University of Porto,Portugal,-,20.5,17.8,47.6,36.7,43.9,-,20.5,17.8,47.6,/world-university-rankings/university-porto,university-porto,http://www.wikidata.org/entity/Q1422903,grid.5808.5,
351-400,University of Portsmouth,United Kingdom,-,13.7,11.8,56.3,29.1,73.3,-,13.7,11.8,56.3,/world-university-rankings/university-portsmouth,university-portsmouth,http://www.wikidata.org/entity/Q2744209,grid.4701.2,
351-400,University of Rovira i Virgili,Spain,-,19.0,13.6,64.2,30.6,34.3,-,19.0,13.6,64.2,/world-university-rankings/university-rovira-i-virgili,university-rovira-i-virgili,http://www.wikidata.org/entity/Q3133193,grid.410367.7,
351-400,University of Stirling,United Kingdom,-,19.0,22.6,50.1,30.3,62.8,-,19.0,22.6,50.1,/world-university-rankings/university-stirling,university-stirling,http://www.wikidata.org/entity/Q963530,grid.11918.30,
351-400,University of Surrey,United Kingdom,-,31.1,22.7,25.7,40.3,83.5,-,31.1,22.7,25.7,/world-university-rankings/university-surrey,university-surrey,http://www.wikidata.org/entity/Q546976,grid.5475.3,
351-400,University of Tartu,Estonia,-,20.3,21.2,46.2,30.3,43.7,-,20.3,21.2,46.2,/world-university-rankings/university-tartu,university-tartu,http://www.wikidata.org/entity/Q204181,grid.10939.32,
351-400,University of Tasmania,Australia,-,18.7,16.7,49.1,36.9,69.9,-,18.7,16.7,49.1,/world-university-rankings/university-tasmania,university-tasmania,http://www.wikidata.org/entity/Q962011,grid.1009.8,
351-400,University of Valencia,Spain,-,16.6,12.4,59.0,31.7,39.3,-,16.6,12.4,59.0,/world-university-rankings/university-valencia,university-valencia,http://www.wikidata.org/entity/Q383568,grid.5338.d,
351-400,University of Vigo,Spain,-,19.7,10.7,62.9,38.2,25.9,-,19.7,10.7,62.9,/world-university-rankings/university-vigo,university-vigo,http://www.wikidata.org/entity/Q666916,grid.6312.6,
351-400,University of Wyoming,United States,-,18.9,28.6,46.1,29.6,29.7,-,18.9,28.6,46.1,/world-university-rankings/university-wyoming,university-wyoming,,grid.135963.b,101.0
