,Rank,Name,score_list,Academic_reputation,Employer_reputation,Faculty_Student,International_Faculty,International_Students,Citations,href,location,QS_World_University_ID,item,GRID_ID,fuzz
143,144,Technische Universität Berlin (TU Berlin),55.2,64.2,27.2,84.9,53.1,34.6,63.2,/universities/technische-universitat-berlin-tu-berlin,Germany,technische-universitat-berlin-tu-berlin,http://www.wikidata.org/entity/Q51985,grid.6734.6,
144,145,The Hebrew University of Jerusalem,54.7,55.6,50.4,36.4,77.0,53.4,,/universities/hebrew-university-jerusalem,Israel,hebrew-university-jerusalem,http://www.wikidata.org/entity/Q174158,grid.9619.7,
145,146,University of Lausanne,54.5,41.9,30.9,42.8,91.2,99.6,79.6,/universities/university-lausanne,Switzerland,university-lausanne,http://www.wikidata.org/entity/Q658975,grid.9851.5,
146,=147,Emory University,54.4,35.5,70.5,,97.5,49.0,48.3,/universities/emory-university,United States,emory-university,http://www.wikidata.org/entity/Q621043,grid.189967.8,
147,=147,Erasmus University Rotterdam,54.4,46.8,74.3,70.3,34.7,62.1,71.7,/universities/erasmus-university-rotterdam,Netherlands,erasmus-university-rotterdam,http://www.wikidata.org/entity/Q633529,grid.6906.9,
148,=149,Michigan State University,54.3,68.6,59.5,60.7,,61.7,47.2,/universities/michigan-state-university,United States,michigan-state-university,http://www.wikidata.org/entity/Q270222,grid.17088.36,
149,=149,University of Basel,54.3,40.9,94.4,39.1,29.1,100.0,84.9,/universities/university-basel,Switzerland,university-basel,http://www.wikidata.org/entity/Q372608,grid.6612.3,
150,151,University of Otago,54.2,63.9,57.2,49.9,,100.0,65.7,/universities/university-otago,New Zealand,university-otago,http://www.wikidata.org/entity/Q1201513,grid.29980.3a,
151,152,University of Waterloo,53.7,48.8,80.9,82.4,,77.6,80.7,/universities/university-waterloo,Canada,university-waterloo,http://www.wikidata.org/entity/Q1049470,grid.46078.3d,
152,153,Université catholique de Louvain (UCL),53.6,62.7,54.6,63.0,,88.7,55.4,/universities/universite-catholique-de-louvain-ucl,Belgium,universite-catholique-de-louvain-ucl,http://www.wikidata.org/entity/Q378134,grid.7942.8,
153,154,University of Vienna,53.3,75.2,,51.2,,97.1,93.8,/universities/university-vienna,Austria,university-vienna,http://www.wikidata.org/entity/Q165980,grid.10420.37,
154,155,Hanyang University,53.2,53.5,29.7,72.6,76.3,25.3,38.8,/universities/hanyang-university,South Korea,hanyang-university,http://www.wikidata.org/entity/Q40006,grid.49606.3d,
155,156,Universitat de Barcelona,52.9,80.0,33.4,60.7,30.6,,33.7,/universities/universitat-de-barcelona,Spain,universitat-de-barcelona,http://www.wikidata.org/entity/Q219615,grid.5841.8,
156,157,École Normale Supérieure de Lyon,52.8,48.9,30.1,,99.8,57.0,24.6,/universities/ecole-normale-superieure-de-lyon,France,ecole-normale-superieure-de-lyon,http://www.wikidata.org/entity/Q10159,grid.15140.31,
157,=158,University of Aberdeen,52.7,39.6,59.0,45.7,53.7,95.5,97.5,/universities/university-aberdeen,United Kingdom,university-aberdeen,http://www.wikidata.org/entity/Q270532,grid.7107.1,
158,=158,The University of Exeter,52.7,47.2,58.6,70.6,31.1,89.8,84.3,/universities/university-exeter,United Kingdom,university-exeter,http://www.wikidata.org/entity/Q1414861,grid.8391.3,
159,160,University of Bath,52.6,45.3,56.9,80.9,28.2,94.5,90.4,/universities/university-bath,United Kingdom,university-bath,http://www.wikidata.org/entity/Q1422458,grid.7340.0,
160,=161,National Tsing Hua University,52.4,56.4,90.2,50.8,,24.9,,/universities/national-tsing-hua-university,Taiwan,national-tsing-hua-university,http://www.wikidata.org/entity/Q43406,grid.38348.34,
161,=161,Newcastle University,52.4,42.6,42.9,66.4,56.5,90.4,83.9,/universities/newcastle-university,United Kingdom,newcastle-university,http://www.wikidata.org/entity/Q837164,grid.1006.7,
162,163,University of Minnesota,52.2,76.8,63.1,34.9,,,24.6,/universities/university-minnesota,United States,university-minnesota,http://www.wikidata.org/entity/Q238101,grid.17635.36,
163,=164,Eberhard Karls Universität Tübingen,52.1,55.8,,49.8,80.1,55.2,36.9,/universities/eberhard-karls-universitat-tubingen,Germany,eberhard-karls-universitat-tubingen,http://www.wikidata.org/entity/Q153978,grid.10392.39,
164,=164,University of Bergen,52.1,42.0,59.7,,81.0,86.4,,/universities/university-bergen,Norway,university-bergen,http://www.wikidata.org/entity/Q204457,grid.7914.b,
165,=164,"University of California, Irvine",52.1,54.0,89.2,,,51.3,84.4,/universities/university-california-irvine,United States,university-california-irvine,http://www.wikidata.org/entity/Q868421,grid.266093.8,
166,167,University of Bern,51.9,38.1,88.4,43.2,37.7,100.0,40.8,/universities/university-bern,Switzerland,university-bern,http://www.wikidata.org/entity/Q659080,grid.5734.5,
167,168,University College Dublin,51.5,53.4,48.4,69.4,28.0,95.7,60.2,/universities/university-college-dublin,Ireland,university-college-dublin,http://www.wikidata.org/entity/Q1068258,grid.7886.1,
168,169,Dartmouth College,51.3,31.4,70.5,49.1,86.3,,41.5,/universities/dartmouth-college,United States,dartmouth-college,http://www.wikidata.org/entity/Q49116,grid.254880.3,
169,170,Politecnico di Milano,50.9,63.9,53.1,93.4,,36.9,42.4,/universities/politecnico-di-milano,Italy,politecnico-di-milano,http://www.wikidata.org/entity/Q392904,grid.4643.5,
170,171,Albert-Ludwigs-Universitaet Freiburg,50.8,61.6,53.8,37.8,31.2,56.2,48.4,/universities/albert-ludwigs-universitaet-freiburg,Germany,albert-ludwigs-universitaet-freiburg,http://www.wikidata.org/entity/Q153987,grid.5963.9,
171,172,Indian Institute of Technology Delhi (IITD),50.7,54.9,91.2,71.1,,,,/universities/indian-institute-technology-delhi-iitd,India,indian-institute-technology-delhi-iitd,http://www.wikidata.org/entity/Q1194650,grid.417967.a,
172,=173,King Fahd University of Petroleum & Minerals,50.3,35.7,27.6,40.5,94.9,100.0,46.6,/universities/king-fahd-university-petroleum-minerals,Saudi Arabia,king-fahd-university-petroleum-minerals,http://www.wikidata.org/entity/Q4116241,grid.412135.0,
173,=173,University of Liverpool,50.3,45.4,38.7,47.5,53.0,82.3,96.5,/universities/university-liverpool,United Kingdom,university-liverpool,http://www.wikidata.org/entity/Q499510,grid.10025.36,
174,=173,University of Virginia,50.3,47.7,53.3,49.2,60.6,50.7,,/universities/university-virginia,United States,university-virginia,http://www.wikidata.org/entity/Q213439,grid.27755.32,
175,176,University of Technology Sydney,50.1,50.7,45.8,87.0,,97.2,94.5,/universities/university-technology-sydney,Australia,university-technology-sydney,http://www.wikidata.org/entity/Q1145731,grid.117476.2,
176,177,CentraleSupélec,50.0,,31.8,100.0,79.4,64.4,90.2,/universities/centralesupelec,France,centralesupelec,http://www.wikidata.org/entity/Q19203245,grid.494567.d,
177,178,University of Florida,49.8,58.6,39.2,37.5,63.1,18.2,21.7,/universities/university-florida,United States,university-florida,http://www.wikidata.org/entity/Q501758,grid.15276.37,
178,=179,Indian Institute of Technology Bombay (IITB),49.7,62.3,50.8,77.9,32.1,,,/universities/indian-institute-technology-bombay-iitb,India,indian-institute-technology-bombay-iitb,http://www.wikidata.org/entity/Q1661242,grid.417971.d,
179,=179,University of Twente,49.7,28.9,92.2,,42.7,88.0,76.8,/universities/university-twente,Netherlands,university-twente,http://www.wikidata.org/entity/Q1547084,grid.6214.1,
180,181,University of Göttingen,49.6,62.2,23.9,,64.7,43.8,29.6,/universities/university-gottingen,Germany,university-gottingen,http://www.wikidata.org/entity/Q152838,grid.7450.6,
181,=182,Vienna University of Technology,49.5,39.8,83.7,75.6,,67.2,91.2,/universities/vienna-university-technology,Austria,vienna-university-technology,http://www.wikidata.org/entity/Q689400,grid.5329.d,
182,=182,Universidade Estadual de Campinas (Unicamp),49.5,76.9,30.0,73.4,,,,/universities/universidade-estadual-de-campinas-unicamp,Brazil,universidade-estadual-de-campinas-unicamp,http://www.wikidata.org/entity/Q2060678,grid.411087.b,
183,=182,University of Colorado Boulder,49.5,47.0,52.0,43.7,65.6,36.7,,/universities/university-colorado-boulder,United States,university-colorado-boulder,http://www.wikidata.org/entity/Q736674,grid.266190.a,
184,=182,Vrije Universiteit Brussel (VUB),49.5,34.5,23.8,41.3,98.2,79.4,61.9,/universities/vrije-universiteit-brussel-vub,Belgium,vrije-universiteit-brussel-vub,http://www.wikidata.org/entity/Q612665,grid.8767.e,
185,186,University of Rochester,49.3,32.1,42.6,,100.0,47.3,90.0,/universities/university-rochester,United States,university-rochester,http://www.wikidata.org/entity/Q149990,grid.16416.34,
186,187,Universidad Autónoma de Madrid,49.2,65.7,24.7,74.1,43.4,,24.3,/universities/universidad-autonoma-de-madrid,Spain,universidad-autonoma-de-madrid,http://www.wikidata.org/entity/Q788091,grid.5515.4,
187,=188,Alma Mater Studiorum - University of Bologna,49.1,81.5,36.9,62.9,,,,/universities/alma-mater-studiorum-university-bologna,Italy,alma-mater-studiorum-university-bologna,http://www.wikidata.org/entity/Q131262,grid.6292.f,
188,=188,University of Reading,49.1,39.4,51.6,55.8,41.3,88.1,92.5,/universities/university-reading,United Kingdom,university-reading,http://www.wikidata.org/entity/Q1432632,grid.9435.b,
189,190,Indian Institute of Science,49.0,38.3,100.0,,56.1,,,/universities/indian-institute-science,India,indian-institute-science,,grid.34980.36,103.0
190,191,University of Cape Town,48.9,60.2,35.9,55.1,32.9,59.2,49.2,/universities/university-cape-town,South Africa,university-cape-town,http://www.wikidata.org/entity/Q951305,grid.7836.a,
191,=192,Keio University,48.5,63.0,,80.2,60.7,,,/universities/keio-university,Japan,keio-university,http://www.wikidata.org/entity/Q815432,grid.26091.3c,
192,=192,Scuola Normale Superiore di Pisa,48.5,,98.3,,91.2,,,/universities/scuola-normale-superiore-di-pisa,Italy,scuola-normale-superiore-di-pisa,http://www.wikidata.org/entity/Q672416,grid.6093.c,
193,=192,Scuola Superiore Sant'Anna Pisa di Studi Universitari e di Perfezionamento,48.5,,96.0,,86.3,,49.8,/universities/scuola-superiore-santanna-pisa-di-studi-universitari-e-di-perfezionamento,Italy,scuola-superiore-santanna-pisa-di-studi-universitari-e-di-perfezionamento,http://www.wikidata.org/entity/Q774609,grid.263145.7,
194,=195,Stockholm University,48.1,65.8,49.2,,,64.3,,/universities/stockholm-university,Sweden,stockholm-university,http://www.wikidata.org/entity/Q221645,grid.10548.38,
195,=195,Technische Universität Dresden,48.1,41.5,,77.0,82.5,31.2,38.5,/universities/technische-universitat-dresden,Germany,technische-universitat-dresden,http://www.wikidata.org/entity/Q158158,grid.4488.0,
196,=195,Texas A&M University,48.1,69.7,57.0,54.1,,,,/universities/texas-am-university,United States,texas-am-university,http://www.wikidata.org/entity/Q49212,grid.264756.4,
197,=195,Universitat Autònoma de Barcelona,48.1,72.1,43.7,41.5,,21.5,28.6,/universities/universitat-autonoma-de-barcelona,Spain,universitat-autonoma-de-barcelona,http://www.wikidata.org/entity/Q43452,grid.7080.f,
198,199,Instituto Tecnológico y de Estudios Superiores de Monterrey,48.0,42.8,,84.9,77.1,98.4,23.2,/universities/instituto-tecnologico-y-de-estudios-superiores-de-monterrey,Mexico,instituto-tecnologico-y-de-estudios-superiores-de-monterrey,http://www.wikidata.org/entity/Q1343885,grid.419886.a,
199,200,Maastricht University ,47.9,30.8,73.3,39.0,35.4,95.9,100.0,/universities/maastricht-university,,maastricht-university,http://www.wikidata.org/entity/Q1137652,grid.5012.6,
200,201,Universidad de Chile,47.8,82.7,,85.1,,,,/universities/universidad-de-chile,Chile,universidad-de-chile,http://www.wikidata.org/entity/Q232141,grid.443909.3,
201,202,Queen’s University Belfast,47.4,35.2,50.9,50.5,41.7,98.8,94.5,/universities/queens-university-belfast,United Kingdom,queens-university-belfast,http://www.wikidata.org/entity/Q877925,grid.4777.3,
202,203,Waseda University,47.2,69.0,,89.0,29.9,28.3,34.2,/universities/waseda-university,Japan,waseda-university,http://www.wikidata.org/entity/Q274486,grid.5290.e,
203,204,Radboud University,47.1,38.6,73.6,,55.5,44.7,40.4,/universities/radboud-university,Netherlands,radboud-university,http://www.wikidata.org/entity/Q632004,grid.5590.9,
204,=205,Tel Aviv University,47.0,49.1,96.0,45.5,,29.7,,/universities/tel-aviv-university,Israel,tel-aviv-university,http://www.wikidata.org/entity/Q319239,grid.12136.37,
205,=205,Universite libre de Bruxelles,47.0,46.2,44.4,67.0,,91.7,95.3,/universities/universite-libre-de-bruxelles,Belgium,universite-libre-de-bruxelles,http://www.wikidata.org/entity/Q574606,grid.4989.c,
206,=207,National Chiao Tung University,46.9,33.3,76.8,38.4,49.5,35.2,53.1,/universities/national-chiao-tung-university,Taiwan,national-chiao-tung-university,http://www.wikidata.org/entity/Q43401,grid.260539.b,
207,=207,"University of Illinois, Chicago (UIC)",46.9,55.0,46.9,33.1,36.2,35.4,61.1,/universities/university-illinois-chicago-uic,United States,university-illinois-chicago-uic,http://www.wikidata.org/entity/Q955764,grid.185648.6,
208,209,Arizona State University,46.7,51.4,73.0,34.2,,51.0,64.0,/universities/arizona-state-university,United States,arizona-state-university,http://www.wikidata.org/entity/Q670897,grid.215654.1,
209,=210,University of Antwerp,46.6,35.0,22.6,38.0,93.0,65.3,45.7,/universities/university-antwerp,Belgium,university-antwerp,http://www.wikidata.org/entity/Q175241,grid.5284.b,
210,=210,The University of Western Ontario,46.6,39.2,72.1,69.3,,99.1,47.6,/universities/university-western-ontario,Canada,university-western-ontario,http://www.wikidata.org/entity/Q1144262,grid.39381.30,
211,212,Vanderbilt University,46.5,35.8,33.4,,100.0,21.7,36.0,/universities/vanderbilt-university,United States,vanderbilt-university,http://www.wikidata.org/entity/Q29052,grid.152326.1,
212,213,Case Western Reserve University,46.4,,54.9,,97.8,25.4,61.4,/universities/case-western-reserve-university,United States,case-western-reserve-university,http://www.wikidata.org/entity/Q1047060,grid.67105.35,
213,214,University of Canterbury,46.3,47.1,56.8,48.5,,99.0,64.7,/universities/university-canterbury,New Zealand,university-canterbury,http://www.wikidata.org/entity/Q432475,grid.21006.35,
214,215,Sapienza University of Rome,46.1,78.2,40.1,49.5,,,,/universities/sapienza-university-rome,Italy,sapienza-university-rome,http://www.wikidata.org/entity/Q209344,grid.7841.a,
215,216,University of Notre Dame,45.9,36.3,72.0,34.1,42.3,79.3,,/universities/university-notre-dame,United States,university-notre-dame,http://www.wikidata.org/entity/Q178848,grid.131063.6,
216,217,University of Calgary,45.8,42.8,43.5,56.9,35.0,82.5,61.3,/universities/university-calgary,Canada,university-calgary,http://www.wikidata.org/entity/Q1067471,grid.22072.35,
217,218,Vrije Universiteit Amsterdam,45.6,50.5,55.8,43.5,35.8,38.2,,/universities/vrije-universiteit-amsterdam,Netherlands,vrije-universiteit-amsterdam,http://www.wikidata.org/entity/Q1065414,grid.12380.38,
218,219,Victoria University of Wellington,45.5,54.0,45.8,41.6,,100.0,58.7,/universities/victoria-university-wellington,New Zealand,victoria-university-wellington,http://www.wikidata.org/entity/Q1150437,grid.267827.e,
219,220,Sciences Po ,45.2,31.6,,72.1,82.5,62.2,98.5,/universities/sciences-po,,sciences-po,http://www.wikidata.org/entity/Q859363,grid.451239.8,
220,221,King Saud University,44.5,35.9,,37.7,89.3,98.3,,/universities/king-saud-university,Saudi Arabia,king-saud-university,http://www.wikidata.org/entity/Q1752043,grid.56302.32,
221,222,National Cheng Kung University (NCKU),44.3,49.9,49.3,42.0,40.2,,26.7,/universities/national-cheng-kung-university-ncku,Taiwan,national-cheng-kung-university-ncku,http://www.wikidata.org/entity/Q706708,grid.64523.36,
222,223,Universität Hamburg,44.2,56.6,,44.0,51.7,23.0,26.6,/universities/universitat-hamburg,Germany,universitat-hamburg,http://www.wikidata.org/entity/Q156725,grid.9026.d,
223,=224,Queen's University at Kingston,44.0,43.9,61.9,70.5,,73.8,25.6,/universities/queens-university-kingston,Canada,queens-university-kingston,http://www.wikidata.org/entity/Q1420038,grid.410356.5,
224,=224,Technion - Israel Institute of Technology,44.0,40.6,79.4,40.0,,63.1,,/universities/technion-israel-institute-technology,Israel,technion-israel-institute-technology,http://www.wikidata.org/entity/Q333705,grid.6451.6,
225,=224,"The University of Newcastle, Australia (UON)",44.0,40.0,49.1,37.0,28.4,99.5,74.6,/universities/university-newcastle-australia-uon,Australia,university-newcastle-australia-uon,http://www.wikidata.org/entity/Q531285,grid.266842.c,
226,227,Georgetown University,43.8,41.8,27.5,53.2,62.5,21.1,52.1,/universities/georgetown-university,United States,georgetown-university,http://www.wikidata.org/entity/Q333886,grid.213910.8,
227,228,University of Sussex,43.7,36.6,54.7,,31.7,94.1,97.9,/universities/university-sussex,United Kingdom,university-sussex,http://www.wikidata.org/entity/Q1161297,grid.12082.39,
